"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 07 16:00:19 GMT 2024","Thu Mar 07 16:00:26 GMT 2024","6636","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Thu Mar 07 16:00:35 GMT 2024","Thu Mar 07 16:00:44 GMT 2024","8649","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 16:09:09 GMT 2024","Thu Mar 07 16:09:30 GMT 2024","21485","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Thu Mar 07 16:10:23 GMT 2024","Thu Mar 07 16:10:32 GMT 2024","8997","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"failed","Thu Mar 07 16:11:16 GMT 2024","Thu Mar 07 16:11:25 GMT 2024","8695","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Thu Mar 07 16:00:44 GMT 2024","Thu Mar 07 16:00:52 GMT 2024","7113","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"failed","Thu Mar 07 16:01:38 GMT 2024","Thu Mar 07 16:01:47 GMT 2024","8829","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"failed","Thu Mar 07 16:08:48 GMT 2024","Thu Mar 07 16:08:57 GMT 2024","8693","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 15:51:52 GMT 2024","Thu Mar 07 15:51:56 GMT 2024","3157","tests","SEO Tests","TestSEO","","","Check Meta Tags",""
"passed","Thu Mar 07 16:04:25 GMT 2024","Thu Mar 07 16:04:32 GMT 2024","6855","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 16:05:40 GMT 2024","Thu Mar 07 16:05:50 GMT 2024","10229","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 16:10:50 GMT 2024","Thu Mar 07 16:10:57 GMT 2024","7196","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Thu Mar 07 15:59:06 GMT 2024","Thu Mar 07 15:59:12 GMT 2024","6254","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 15:52:40 GMT 2024","Thu Mar 07 15:52:45 GMT 2024","5230","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: ""Vrsta nekretnine""/”Tip” dropdown",""
"passed","Thu Mar 07 16:06:14 GMT 2024","Thu Mar 07 16:06:28 GMT 2024","14256","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 15:56:06 GMT 2024","Thu Mar 07 15:56:43 GMT 2024","36858","tests","UI Functional Tests","TestUIHomePage","","","Check ""Premijum oglasi"" Carousel",""
"passed","Thu Mar 07 16:05:28 GMT 2024","Thu Mar 07 16:05:39 GMT 2024","11167","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
